record_id,schema_version,record_type,related_record_id,diffusant,diffusant_isotope,diffusant_valence,co_diffusant,diffusion_type,diffusion_type_qualifier,reference_frame,host_type,host_name,host_ima_name,host_formula,host_endmember,host_group,host_origin,crystallographic_direction,anisotropy_flag,polycrystal_flag,composition_as_reported,composition_basis,sio2_wt_pct,tio2_wt_pct,al2o3_wt_pct,cr2o3_wt_pct,feot_wt_pct,feo_wt_pct,fe2o3_wt_pct,mno_wt_pct,mgo_wt_pct,cao_wt_pct,na2o_wt_pct,k2o_wt_pct,p2o5_wt_pct,nio_wt_pct,other_oxides,mg_number,nbo_t,composition_notes,hydrous_flag,h2o_wt_pct,h2o_wt_pct_min,h2o_wt_pct_max,a_h2o,water_notes,t_k,t_min_k,t_max_k,t_original_value,t_original_unit,p_pa,p_min_pa,p_max_pa,p_original_value,p_original_unit,fo2_buffer,fo2_buffer_offset,log10_fo2_bar,fo2_constraint,apparatus,duration_s,d0_m2_s,log10_d0_m2_s,d0_unc_log10,d0_unc_type,d0_original_value,d0_original_unit,ea_j_mol,ea_unc_j_mol,ea_unc_type,ea_original_value,ea_original_unit,activation_volume_m3_mol,activation_volume_unc_m3_mol,activation_volume_original_value,activation_volume_original_unit,arrhenius_equation_form,gas_constant_used_j_mol_k,d_m2_s,log10_d_m2_s,d_unc_log10,d_unc_type,d_original_value,d_original_unit,n_experiments,n_temperature_points,fit_r_squared,method,experiment_geometry,analytical_technique,direct_measurement_flag,grain_boundary_contribution,concentration_dependent_flag,mixed_md_experiment_flag,quality_flag,t_calibration_notes,caveats,notes,extracted_from,compiler,compilation_date,review_status,citation_key,authors,year,title,journal,volume,pages,doi,source_locus
DDB000011,1.0.0,isothermal_d,,Li,,,,tracer,none,unspecified,melt,Ab39Or61 melt,,,,melt_simple,,,false,false,Ab39Or61 melt; SiO2=65.17;Al2O3=18.2;Na2O=5.02;K2O=11.81,wt_pct_oxide,65.17,,18.2,,,,,,,,5.02,11.81,,,,,,anhydrous_total=100.2,,,,,,,1053.15,1053.15,1053.15,1053.15,K,100000,100000,100000,0.1,MPa,,,,,,900,,,,,,,,,,,,,,,,,,5.3e-11,-10.2757245454,,,5.3e-11,m2/s,,,,radiotracer,thin_film,Residual activity,true,,,false,use_with_caution,,,provenance=compilation_2010; v0_source=zhang_table1; Type_of_dif_as_printed=Tracer; Type_of_exp_as_printed=thin source; Analytical_as_printed=Residual activity; R unstated in spreadsheet; compiler gas_constant_used_j_mol_k=8.314,supplement,"Holycross, M.",2026-08-31,draft,Jambon1978EPSL 37; 445,Jambon,1978,,Earth and Planetary Science Letters,37,445,10.1016/0012-821x(78)90060-2,"Zhang 2010 Table 1 xls, Entry# 7"
DDB000012,1.0.0,isothermal_d,,Li,,,,tracer,none,unspecified,melt,Ab39Or61 melt,,,,melt_simple,,,false,false,Ab39Or61 melt; SiO2=65.17;Al2O3=18.2;Na2O=5.02;K2O=11.81,wt_pct_oxide,65.17,,18.2,,,,,,,,5.02,11.81,,,,,,anhydrous_total=100.2,,,,,,,958.15,958.15,958.15,958.15,K,100000,100000,100000,0.1,MPa,,,,,,900,,,,,,,,,,,,,,,,,,3e-11,-10.5228791703,,,3e-11,m2/s,,,,radiotracer,thin_film,Residual activity,true,,,false,use_with_caution,,,provenance=compilation_2010; v0_source=zhang_table1; Type_of_dif_as_printed=Tracer; Type_of_exp_as_printed=thin source; Analytical_as_printed=Residual activity; R unstated in spreadsheet; compiler gas_constant_used_j_mol_k=8.314,supplement,"Holycross, M.",2026-08-31,draft,Jambon1978EPSL 37; 445,Jambon,1978,,Earth and Planetary Science Letters,37,445,10.1016/0012-821x(78)90060-2,"Zhang 2010 Table 1 xls, Entry# 8"
DDB000013,1.0.0,isothermal_d,,Li,,,,tracer,none,unspecified,melt,Ab39Or61 melt,,,,melt_simple,,,false,false,Ab39Or61 melt; SiO2=65.17;Al2O3=18.2;Na2O=5.02;K2O=11.81,wt_pct_oxide,65.17,,18.2,,,,,,,,5.02,11.81,,,,,,anhydrous_total=100.2,,,,,,,855.15,855.15,855.15,855.15,K,100000,100000,100000,0.1,MPa,,,,,,900,,,,,,,,,,,,,,,,,,1.5e-11,-10.8239091781,,,1.5e-11,m2/s,,,,radiotracer,thin_film,Residual activity,true,,,false,use_with_caution,,,provenance=compilation_2010; v0_source=zhang_table1; Type_of_dif_as_printed=Tracer; Type_of_exp_as_printed=thin source; Analytical_as_printed=Residual activity; R unstated in spreadsheet; compiler gas_constant_used_j_mol_k=8.314,supplement,"Holycross, M.",2026-08-31,draft,Jambon1978EPSL 37; 445,Jambon,1978,,Earth and Planetary Science Letters,37,445,10.1016/0012-821x(78)90060-2,"Zhang 2010 Table 1 xls, Entry# 9"
DDB000014,1.0.0,isothermal_d,,Li,,,,tracer,none,unspecified,melt,Ab39Or61 melt,,,,melt_simple,,,false,false,Ab39Or61 melt; SiO2=65.17;Al2O3=18.2;Na2O=5.02;K2O=11.81,wt_pct_oxide,65.17,,18.2,,,,,,,,5.02,11.81,,,,,,anhydrous_total=100.2,,,,,,,728.15,728.15,728.15,728.15,K,100000,100000,100000,0.1,MPa,,,,,,900,,,,,,,,,,,,,,,,,,1.4e-12,-11.8538724431,,,1.4e-12,m2/s,,,,radiotracer,thin_film,Residual activity,true,,,false,use_with_caution,,,provenance=compilation_2010; v0_source=zhang_table1; Type_of_dif_as_printed=Tracer; Type_of_exp_as_printed=thin source; Analytical_as_printed=Residual activity; R unstated in spreadsheet; compiler gas_constant_used_j_mol_k=8.314,supplement,"Holycross, M.",2026-08-31,draft,Jambon1978EPSL 37; 445,Jambon,1978,,Earth and Planetary Science Letters,37,445,10.1016/0012-821x(78)90060-2,"Zhang 2010 Table 1 xls, Entry# 10"
DDB000015,1.0.0,isothermal_d,,Li,,,,tracer,none,unspecified,melt,Rhyolite5,,,,melt_rhyolite,,,false,false,Rhyolite5; SiO2=73.01;TiO2=0.2;Al2O3=12.57;FeOt=2.71;MnO=0.05;MgO=0.54;CaO=0.41;Na2O=5.25;K2O=4.6,wt_pct_oxide,73.01,0.2,12.57,,2.71,,,0.05,0.54,0.41,5.25,4.6,,,,,,anhydrous_total=99.86,true,0.52,,,,,1182.15,1182.15,1182.15,1182.15,K,100000,100000,100000,0.1,MPa,,,,,,900,,,,,,,,,,,,,,,,,,1.7e-10,-9.76955147318,,,1.7e-10,m2/s,,,,radiotracer,thin_film,Residual activity,true,,,false,use_with_caution,,H2O conc. may be inaccurate,provenance=compilation_2010; v0_source=zhang_table1; Type_of_dif_as_printed=Tracer; Type_of_exp_as_printed=thin source; Analytical_as_printed=Residual activity; R unstated in spreadsheet; compiler gas_constant_used_j_mol_k=8.314,supplement,"Holycross, M.",2026-08-31,draft,Jambon1978EPSL 37; 445,Jambon,1978,,Earth and Planetary Science Letters,37,445,10.1016/0012-821x(78)90060-2,"Zhang 2010 Table 1 xls, Entry# 11"
DDB000016,1.0.0,isothermal_d,,Li,,,,tracer,none,unspecified,melt,Rhyolite5,,,,melt_rhyolite,,,false,false,Rhyolite5; SiO2=73.01;TiO2=0.2;Al2O3=12.57;FeOt=2.71;MnO=0.05;MgO=0.54;CaO=0.41;Na2O=5.25;K2O=4.6,wt_pct_oxide,73.01,0.2,12.57,,2.71,,,0.05,0.54,0.41,5.25,4.6,,,,,,anhydrous_total=99.86,true,0.52,,,,,1067.15,1067.15,1067.15,1067.15,K,100000,100000,100000,0.1,MPa,,,,,,900,,,,,,,,,,,,,,,,,,1e-10,-10.0000004039,,,1e-10,m2/s,,,,radiotracer,thin_film,Residual activity,true,,,false,use_with_caution,,H2O conc. may be inaccurate,provenance=compilation_2010; v0_source=zhang_table1; Type_of_dif_as_printed=Tracer; Type_of_exp_as_printed=thin source; Analytical_as_printed=Residual activity; R unstated in spreadsheet; compiler gas_constant_used_j_mol_k=8.314,supplement,"Holycross, M.",2026-08-31,draft,Jambon1978EPSL 37; 445,Jambon,1978,,Earth and Planetary Science Letters,37,445,10.1016/0012-821x(78)90060-2,"Zhang 2010 Table 1 xls, Entry# 12"
DDB000017,1.0.0,isothermal_d,,Li,,,,tracer,none,unspecified,melt,Rhyolite5,,,,melt_rhyolite,,,false,false,Rhyolite5; SiO2=73.01;TiO2=0.2;Al2O3=12.57;FeOt=2.71;MnO=0.05;MgO=0.54;CaO=0.41;Na2O=5.25;K2O=4.6,wt_pct_oxide,73.01,0.2,12.57,,2.71,,,0.05,0.54,0.41,5.25,4.6,,,,,,anhydrous_total=99.86,true,0.52,,,,,966.15,966.15,966.15,966.15,K,100000,100000,100000,0.1,MPa,,,,,,2580,,,,,,,,,,,,,,,,,,1.9e-11,-10.721246832,,,1.9e-11,m2/s,,,,radiotracer,thin_film,Residual activity,true,,,false,use_with_caution,,H2O conc. may be inaccurate,provenance=compilation_2010; v0_source=zhang_table1; Type_of_dif_as_printed=Tracer; Type_of_exp_as_printed=thin source; Analytical_as_printed=Residual activity; R unstated in spreadsheet; compiler gas_constant_used_j_mol_k=8.314,supplement,"Holycross, M.",2026-08-31,draft,Jambon1978EPSL 37; 445,Jambon,1978,,Earth and Planetary Science Letters,37,445,10.1016/0012-821x(78)90060-2,"Zhang 2010 Table 1 xls, Entry# 13"
DDB000018,1.0.0,isothermal_d,,Li,,,,tracer,none,unspecified,melt,Rhyolite5,,,,melt_rhyolite,,,false,false,Rhyolite5; SiO2=73.01;TiO2=0.2;Al2O3=12.57;FeOt=2.71;MnO=0.05;MgO=0.54;CaO=0.41;Na2O=5.25;K2O=4.6,wt_pct_oxide,73.01,0.2,12.57,,2.71,,,0.05,0.54,0.41,5.25,4.6,,,,,,anhydrous_total=99.86,true,0.52,,,,,866.15,866.15,866.15,866.15,K,100000,100000,100000,0.1,MPa,,,,,,3600,,,,,,,,,,,,,,,,,,1e-11,-11.0000004443,,,1e-11,m2/s,,,,radiotracer,thin_film,Residual activity,true,,,false,use_with_caution,,H2O conc. may be inaccurate,provenance=compilation_2010; v0_source=zhang_table1; Type_of_dif_as_printed=Tracer; Type_of_exp_as_printed=thin source; Analytical_as_printed=Residual activity; R unstated in spreadsheet; compiler gas_constant_used_j_mol_k=8.314,supplement,"Holycross, M.",2026-08-31,draft,Jambon1978EPSL 37; 445,Jambon,1978,,Earth and Planetary Science Letters,37,445,10.1016/0012-821x(78)90060-2,"Zhang 2010 Table 1 xls, Entry# 14"
DDB000019,1.0.0,isothermal_d,,Li,,,,tracer,none,unspecified,melt,Rhyolite5,,,,melt_rhyolite,,,false,false,Rhyolite5; SiO2=73.01;TiO2=0.2;Al2O3=12.57;FeOt=2.71;MnO=0.05;MgO=0.54;CaO=0.41;Na2O=5.25;K2O=4.6,wt_pct_oxide,73.01,0.2,12.57,,2.71,,,0.05,0.54,0.41,5.25,4.6,,,,,,anhydrous_total=99.86,true,0.52,,,,,760.15,760.15,760.15,760.15,K,100000,100000,100000,0.1,MPa,,,,,,14400,,,,,,,,,,,,,,,,,,8e-13,-12.0969105016,,,8e-13,m2/s,,,,radiotracer,thin_film,Residual activity,true,,,false,use_with_caution,,H2O conc. may be inaccurate,provenance=compilation_2010; v0_source=zhang_table1; Type_of_dif_as_printed=Tracer; Type_of_exp_as_printed=thin source; Analytical_as_printed=Residual activity; R unstated in spreadsheet; compiler gas_constant_used_j_mol_k=8.314,supplement,"Holycross, M.",2026-08-31,draft,Jambon1978EPSL 37; 445,Jambon,1978,,Earth and Planetary Science Letters,37,445,10.1016/0012-821x(78)90060-2,"Zhang 2010 Table 1 xls, Entry# 15"
DDB000020,1.0.0,isothermal_d,,Li,,,,tracer,none,unspecified,melt,Rhyolite5,,,,melt_rhyolite,,,false,false,Rhyolite5; SiO2=73.01;TiO2=0.2;Al2O3=12.57;FeOt=2.71;MnO=0.05;MgO=0.54;CaO=0.41;Na2O=5.25;K2O=4.6,wt_pct_oxide,73.01,0.2,12.57,,2.71,,,0.05,0.54,0.41,5.25,4.6,,,,,,anhydrous_total=99.86,true,0.52,,,,,685.15,685.15,685.15,685.15,K,100000,100000,100000,0.1,MPa,,,,,,90000,,,,,,,,,,,,,,,,,,3.1e-13,-12.5086388113,,,3.1e-13,m2/s,,,,radiotracer,thin_film,Residual activity,true,,,false,use_with_caution,,H2O conc. may be inaccurate,provenance=compilation_2010; v0_source=zhang_table1; Type_of_dif_as_printed=Tracer; Type_of_exp_as_printed=thin source; Analytical_as_printed=Residual activity; R unstated in spreadsheet; compiler gas_constant_used_j_mol_k=8.314,supplement,"Holycross, M.",2026-08-31,draft,Jambon1978EPSL 37; 445,Jambon,1978,,Earth and Planetary Science Letters,37,445,10.1016/0012-821x(78)90060-2,"Zhang 2010 Table 1 xls, Entry# 16"
DDB000021,1.0.0,isothermal_d,,Li,,,,tracer,none,unspecified,melt,Rhyolite5,,,,melt_rhyolite,,,false,false,Rhyolite5; SiO2=73.01;TiO2=0.2;Al2O3=12.57;FeOt=2.71;MnO=0.05;MgO=0.54;CaO=0.41;Na2O=5.25;K2O=4.6,wt_pct_oxide,73.01,0.2,12.57,,2.71,,,0.05,0.54,0.41,5.25,4.6,,,,,,anhydrous_total=99.86,true,0.52,,,,,570.15,570.15,570.15,570.15,K,100000,100000,100000,0.1,MPa,,,,,,176000,,,,,,,,,,,,,,,,,,9e-15,-14.0457580578,,,9e-15,m2/s,,,,radiotracer,thin_film,Residual activity,true,,,false,use_with_caution,,H2O conc. may be inaccurate,provenance=compilation_2010; v0_source=zhang_table1; Type_of_dif_as_printed=Tracer; Type_of_exp_as_printed=thin source; Analytical_as_printed=Residual activity; R unstated in spreadsheet; compiler gas_constant_used_j_mol_k=8.314,supplement,"Holycross, M.",2026-08-31,draft,Jambon1978EPSL 37; 445,Jambon,1978,,Earth and Planetary Science Letters,37,445,10.1016/0012-821x(78)90060-2,"Zhang 2010 Table 1 xls, Entry# 17"
DDB000022,1.0.0,isothermal_d,,Li,,6-,,tracer,none,unspecified,melt,Basalt1,,,,melt_basalt,,,false,false,Basalt1; SiO2=45.89;TiO2=3.72;Al2O3=16.55;FeOt=11.513;MnO=0.18;MgO=6.3;CaO=9.62;Na2O=3.79;K2O=1.73;P2O5=0.52,wt_pct_oxide,45.89,3.72,16.55,,11.513,,,0.18,6.3,9.62,3.79,1.73,0.52,,,,,anhydrous_total=99.813,,,,,,,1569.15,1569.15,1569.15,1569.15,K,100000,100000,100000,0.1,MPa,,,,,one_atm_furnace,7200,,,,,,,,,,,,,,,,,,1.05e-09,-8.97881106356,,,1.05e-09,m2/s,,,,SIMS,thin_film,SIMS,true,,,false,use_with_caution,,,provenance=compilation_2010; v0_source=zhang_table1; Type_of_dif_as_printed=Tracer; Type_of_exp_as_printed=thin source; Analytical_as_printed=SIMS; Apparatus_as_printed=furnace; Capsule_as_printed=Pt; R unstated in spreadsheet; compiler gas_constant_used_j_mol_k=8.314,supplement,"Holycross, M.",2026-08-31,draft,Lowry1981EPSL 53; 36,Lowry,1981,,Earth and Planetary Science Letters,53,36,10.1016/0012-821x(81)90023-6,"Zhang 2010 Table 1 xls, Entry# 18; Run# D85"
DDB000023,1.0.0,isothermal_d,,Li,,6-,,tracer,none,unspecified,melt,Basalt1,,,,melt_basalt,,,false,false,Basalt1; SiO2=45.89;TiO2=3.72;Al2O3=16.55;FeOt=11.513;MnO=0.18;MgO=6.3;CaO=9.62;Na2O=3.79;K2O=1.73;P2O5=0.52,wt_pct_oxide,45.89,3.72,16.55,,11.513,,,0.18,6.3,9.62,3.79,1.73,0.52,,,,,anhydrous_total=99.813,,,,,,,1569.15,1569.15,1569.15,1569.15,K,100000,100000,100000,0.1,MPa,,,,,one_atm_furnace,14400,,,,,,,,,,,,,,,,,,1.1e-09,-8.95860767665,,,1.1e-09,m2/s,,,,SIMS,thin_film,SIMS,true,,,false,use_with_caution,,,provenance=compilation_2010; v0_source=zhang_table1; Type_of_dif_as_printed=Tracer; Type_of_exp_as_printed=thin source; Analytical_as_printed=SIMS; Apparatus_as_printed=furnace; Capsule_as_printed=Pt; R unstated in spreadsheet; compiler gas_constant_used_j_mol_k=8.314,supplement,"Holycross, M.",2026-08-31,draft,Lowry1981EPSL 53; 36,Lowry,1981,,Earth and Planetary Science Letters,53,36,10.1016/0012-821x(81)90023-6,"Zhang 2010 Table 1 xls, Entry# 19; Run# D86"
DDB000024,1.0.0,isothermal_d,,Li,,6-,,tracer,none,unspecified,melt,Basalt1,,,,melt_basalt,,,false,false,Basalt1; SiO2=45.89;TiO2=3.72;Al2O3=16.55;FeOt=11.513;MnO=0.18;MgO=6.3;CaO=9.62;Na2O=3.79;K2O=1.73;P2O5=0.52,wt_pct_oxide,45.89,3.72,16.55,,11.513,,,0.18,6.3,9.62,3.79,1.73,0.52,,,,,anhydrous_total=99.813,,,,,,,1619.15,1619.15,1619.15,1619.15,K,100000,100000,100000,0.1,MPa,,,,,one_atm_furnace,18720,,,,,,,,,,,,,,,,,,1.3e-09,-8.88605700657,,,1.3e-09,m2/s,,,,SIMS,thin_film,SIMS,true,,,false,use_with_caution,,,provenance=compilation_2010; v0_source=zhang_table1; Type_of_dif_as_printed=Tracer; Type_of_exp_as_printed=thin source; Analytical_as_printed=SIMS; Apparatus_as_printed=furnace; Capsule_as_printed=Pt; R unstated in spreadsheet; compiler gas_constant_used_j_mol_k=8.314,supplement,"Holycross, M.",2026-08-31,draft,Lowry1981EPSL 53; 36,Lowry,1981,,Earth and Planetary Science Letters,53,36,10.1016/0012-821x(81)90023-6,"Zhang 2010 Table 1 xls, Entry# 20; Run# D87"
DDB000025,1.0.0,isothermal_d,,Li,,6-,,tracer,none,unspecified,melt,Basalt1,,,,melt_basalt,,,false,false,Basalt1; SiO2=45.89;TiO2=3.72;Al2O3=16.55;FeOt=11.513;MnO=0.18;MgO=6.3;CaO=9.62;Na2O=3.79;K2O=1.73;P2O5=0.52,wt_pct_oxide,45.89,3.72,16.55,,11.513,,,0.18,6.3,9.62,3.79,1.73,0.52,,,,,anhydrous_total=99.813,,,,,,,1619.15,1619.15,1619.15,1619.15,K,100000,100000,100000,0.1,MPa,,,,,one_atm_furnace,10800,,,,,,,,,,,,,,,,,,1.42e-09,-8.84771201295,,,1.42e-09,m2/s,,,,SIMS,thin_film,SIMS,true,,,false,use_with_caution,,,provenance=compilation_2010; v0_source=zhang_table1; Type_of_dif_as_printed=Tracer; Type_of_exp_as_printed=thin source; Analytical_as_printed=SIMS; Apparatus_as_printed=furnace; Capsule_as_printed=Pt; R unstated in spreadsheet; compiler gas_constant_used_j_mol_k=8.314,supplement,"Holycross, M.",2026-08-31,draft,Lowry1981EPSL 53; 36,Lowry,1981,,Earth and Planetary Science Letters,53,36,10.1016/0012-821x(81)90023-6,"Zhang 2010 Table 1 xls, Entry# 21; Run# D88"
DDB000026,1.0.0,isothermal_d,,Li,,6-,,tracer,none,unspecified,melt,Basalt1,,,,melt_basalt,,,false,false,Basalt1; SiO2=45.89;TiO2=3.72;Al2O3=16.55;FeOt=11.513;MnO=0.18;MgO=6.3;CaO=9.62;Na2O=3.79;K2O=1.73;P2O5=0.52,wt_pct_oxide,45.89,3.72,16.55,,11.513,,,0.18,6.3,9.62,3.79,1.73,0.52,,,,,anhydrous_total=99.813,,,,,,,1663.15,1663.15,1663.15,1663.15,K,100000,100000,100000,0.1,MPa,,,,,one_atm_furnace,7200,,,,,,,,,,,,,,,,,,1.84e-09,-8.73518252978,,,1.84e-09,m2/s,,,,SIMS,thin_film,SIMS,true,,,false,use_with_caution,,,provenance=compilation_2010; v0_source=zhang_table1; Type_of_dif_as_printed=Tracer; Type_of_exp_as_printed=thin source; Analytical_as_printed=SIMS; Apparatus_as_printed=furnace; Capsule_as_printed=Pt; R unstated in spreadsheet; compiler gas_constant_used_j_mol_k=8.314,supplement,"Holycross, M.",2026-08-31,draft,Lowry1981EPSL 53; 36,Lowry,1981,,Earth and Planetary Science Letters,53,36,10.1016/0012-821x(81)90023-6,"Zhang 2010 Table 1 xls, Entry# 22; Run# D121"
DDB000027,1.0.0,isothermal_d,,Li,,6-,,tracer,none,unspecified,melt,Basalt1,,,,melt_basalt,,,false,false,Basalt1; SiO2=45.89;TiO2=3.72;Al2O3=16.55;FeOt=11.513;MnO=0.18;MgO=6.3;CaO=9.62;Na2O=3.79;K2O=1.73;P2O5=0.52,wt_pct_oxide,45.89,3.72,16.55,,11.513,,,0.18,6.3,9.62,3.79,1.73,0.52,,,,,anhydrous_total=99.813,,,,,,,1673.15,1673.15,1673.15,1673.15,K,100000,100000,100000,0.1,MPa,,,,,one_atm_furnace,12600,,,,,,,,,,,,,,,,,,1.82e-09,-8.73992896499,,,1.82e-09,m2/s,,,,SIMS,thin_film,SIMS,true,,,false,use_with_caution,,,provenance=compilation_2010; v0_source=zhang_table1; Type_of_dif_as_printed=Tracer; Type_of_exp_as_printed=thin source; Analytical_as_printed=SIMS; Apparatus_as_printed=furnace; Capsule_as_printed=Pt; R unstated in spreadsheet; compiler gas_constant_used_j_mol_k=8.314,supplement,"Holycross, M.",2026-08-31,draft,Lowry1981EPSL 53; 36,Lowry,1981,,Earth and Planetary Science Letters,53,36,10.1016/0012-821x(81)90023-6,"Zhang 2010 Table 1 xls, Entry# 23; Run# D122"
DDB000028,1.0.0,isothermal_d,,Li,,6-,,tracer,none,unspecified,melt,Andesite2,,,,melt_andesite,,,false,false,Andesite2; SiO2=57.8;TiO2=0.85;Al2O3=19.14;FeOt=6.281;MnO=0.11;MgO=3.45;CaO=6.27;Na2O=4.31;K2O=1.79;P2O5=0.2,wt_pct_oxide,57.8,0.85,19.14,,6.281,,,0.11,3.45,6.27,4.31,1.79,0.2,,,,,anhydrous_total=100.201,,,,,,,1673.15,1673.15,1673.15,1673.15,K,100000,100000,100000,0.1,MPa,,,,,one_atm_furnace,7200,,,,,,,,,,,,,,,,,,1.89e-09,-8.72353854814,,,1.89e-09,m2/s,,,,SIMS,thin_film,SIMS,true,,,false,use_with_caution,,,provenance=compilation_2010; v0_source=zhang_table1; Type_of_dif_as_printed=Tracer; Type_of_exp_as_printed=thin source; Analytical_as_printed=SIMS; Apparatus_as_printed=furnace; Capsule_as_printed=Pt; R unstated in spreadsheet; compiler gas_constant_used_j_mol_k=8.314,supplement,"Holycross, M.",2026-08-31,draft,Cunningham1983EPSL 65; 203,Cunningham,1983,,Earth and Planetary Science Letters,65,203,10.1016/0012-821x(83)90199-1,"Zhang 2010 Table 1 xls, Entry# 24; Run# D123"
DDB000029,1.0.0,isothermal_d,,Li,,6-,,tracer,none,unspecified,melt,Andesite2,,,,melt_andesite,,,false,false,Andesite2; SiO2=57.8;TiO2=0.85;Al2O3=19.14;FeOt=6.281;MnO=0.11;MgO=3.45;CaO=6.27;Na2O=4.31;K2O=1.79;P2O5=0.2,wt_pct_oxide,57.8,0.85,19.14,,6.281,,,0.11,3.45,6.27,4.31,1.79,0.2,,,,,anhydrous_total=100.201,,,,,,,1671.15,1671.15,1671.15,1671.15,K,100000,100000,100000,0.1,MPa,,,,,one_atm_furnace,12600,,,,,,,,,,,,,,,,,,2.4e-09,-8.61978910641,,,2.4e-09,m2/s,,,,SIMS,thin_film,SIMS,true,,,false,use_with_caution,,,provenance=compilation_2010; v0_source=zhang_table1; Type_of_dif_as_printed=Tracer; Type_of_exp_as_printed=thin source; Analytical_as_printed=SIMS; Apparatus_as_printed=furnace; Capsule_as_printed=Pt; R unstated in spreadsheet; compiler gas_constant_used_j_mol_k=8.314,supplement,"Holycross, M.",2026-08-31,draft,Cunningham1983EPSL 65; 203,Cunningham,1983,,Earth and Planetary Science Letters,65,203,10.1016/0012-821x(83)90199-1,"Zhang 2010 Table 1 xls, Entry# 25; Run# D124"
DDB000030,1.0.0,isothermal_d,,Li,,6-,,tracer,none,unspecified,melt,Andesite2,,,,melt_andesite,,,false,false,Andesite2; SiO2=57.8;TiO2=0.85;Al2O3=19.14;FeOt=6.281;MnO=0.11;MgO=3.45;CaO=6.27;Na2O=4.31;K2O=1.79;P2O5=0.2,wt_pct_oxide,57.8,0.85,19.14,,6.281,,,0.11,3.45,6.27,4.31,1.79,0.2,,,,,anhydrous_total=100.201,,,,,,,1623.15,1623.15,1623.15,1623.15,K,100000,100000,100000,0.1,MPa,,,,,one_atm_furnace,9000,,,,,,,,,,,,,,,,,,1.58e-09,-8.8013432685,,,1.58e-09,m2/s,,,,SIMS,thin_film,SIMS,true,,,false,use_with_caution,,,provenance=compilation_2010; v0_source=zhang_table1; Type_of_dif_as_printed=Tracer; Type_of_exp_as_printed=thin source; Analytical_as_printed=SIMS; Apparatus_as_printed=furnace; Capsule_as_printed=Pt; R unstated in spreadsheet; compiler gas_constant_used_j_mol_k=8.314,supplement,"Holycross, M.",2026-08-31,draft,Cunningham1983EPSL 65; 203,Cunningham,1983,,Earth and Planetary Science Letters,65,203,10.1016/0012-821x(83)90199-1,"Zhang 2010 Table 1 xls, Entry# 26; Run# D125"
DDB000031,1.0.0,isothermal_d,,Li,,6-,,tracer,none,unspecified,melt,Andesite2,,,,melt_andesite,,,false,false,Andesite2; SiO2=57.8;TiO2=0.85;Al2O3=19.14;FeOt=6.281;MnO=0.11;MgO=3.45;CaO=6.27;Na2O=4.31;K2O=1.79;P2O5=0.2,wt_pct_oxide,57.8,0.85,19.14,,6.281,,,0.11,3.45,6.27,4.31,1.79,0.2,,,,,anhydrous_total=100.201,,,,,,,1573.15,1573.15,1573.15,1573.15,K,100000,100000,100000,0.1,MPa,,,,,one_atm_furnace,15300,,,,,,,,,,,,,,,,,,1.31e-09,-8.88272906309,,,1.31e-09,m2/s,,,,SIMS,thin_film,SIMS,true,,,false,use_with_caution,,,provenance=compilation_2010; v0_source=zhang_table1; Type_of_dif_as_printed=Tracer; Type_of_exp_as_printed=thin source; Analytical_as_printed=SIMS; Apparatus_as_printed=furnace; Capsule_as_printed=Pt; R unstated in spreadsheet; compiler gas_constant_used_j_mol_k=8.314,supplement,"Holycross, M.",2026-08-31,draft,Cunningham1983EPSL 65; 203,Cunningham,1983,,Earth and Planetary Science Letters,65,203,10.1016/0012-821x(83)90199-1,"Zhang 2010 Table 1 xls, Entry# 27; Run# D126"
DDB000032,1.0.0,isothermal_d,,Li,,6-,,tracer,none,unspecified,melt,Andesite2,,,,melt_andesite,,,false,false,Andesite2; SiO2=57.8;TiO2=0.85;Al2O3=19.14;FeOt=6.281;MnO=0.11;MgO=3.45;CaO=6.27;Na2O=4.31;K2O=1.79;P2O5=0.2,wt_pct_oxide,57.8,0.85,19.14,,6.281,,,0.11,3.45,6.27,4.31,1.79,0.2,,,,,anhydrous_total=100.201,,,,,,,1571.15,1571.15,1571.15,1571.15,K,100000,100000,100000,0.1,MPa,,,,,one_atm_furnace,18000,,,,,,,,,,,,,,,,,,1.51e-09,-8.82102340896,,,1.51e-09,m2/s,,,,SIMS,thin_film,SIMS,true,,,false,use_with_caution,,,provenance=compilation_2010; v0_source=zhang_table1; Type_of_dif_as_printed=Tracer; Type_of_exp_as_printed=thin source; Analytical_as_printed=SIMS; Apparatus_as_printed=furnace; Capsule_as_printed=Pt; R unstated in spreadsheet; compiler gas_constant_used_j_mol_k=8.314,supplement,"Holycross, M.",2026-08-31,draft,Cunningham1983EPSL 65; 203,Cunningham,1983,,Earth and Planetary Science Letters,65,203,10.1016/0012-821x(83)90199-1,"Zhang 2010 Table 1 xls, Entry# 28; Run# D127"
